source_file,raw_text
Sparta Day 4 September 2019.txt,"Wednesday 4 September 2019
London Academy

DULCINE DUFFIL -  Psychometrics: 62/100, Presentation: 25/32
VIVIAN SYSON -  Psychometrics: 56/100, Presentation: 17/32
HERTA STAINER -  Psychometrics: 59/100, Presentation: 19/32
OMERO SHILL -  Psychometrics: 52/100, Presentation: 17/32
VACHEL CAREN -  Psychometrics: 60/100, Presentation: 18/32
LENORA KARPINSKI -  Psychometrics: 68/100, Presentation: 10/32
ARMANDO SCHIRAK -  Psychometrics: 53/100, Presentation: 15/32
IMMANUEL VALEK -  Psychometrics: 53/100, Presentation: 23/32
PATTON JOLIN -  Psychometrics: 57/100, Presentation: 14/32
RANDEE LORRAIN -  Psychometrics: 45/100, Presentation: 19/32
VANCE FEY -  Psychometrics: 50/100, Presentation: 22/32
MANFRED SWYER-SEXEY -  Psychometrics: 52/100, Presentation: 19/32
WEBSTER HANRATTY -  Psychometrics: 52/100, Presentation: 22/32
MIN YANSON -  Psychometrics: 49/100, Presentation: 24/32
BRYANT LOSSELJONG -  Psychometrics: 64/100, Presentation: 22/32
KRIS BALASSI -  Psychometrics: 53/100, Presentation: 17/32
JOELA SANJA -  Psychometrics: 47/100, Presentation: 19/32
NONA COGHLAN -  Psychometrics: 53/100, Presentation: 20/32
CARMELIA GHEORGHE -  Psychometrics: 52/100, Presentation: 23/32
CARE IFE -  Psychometrics: 51/100, Presentation: 22/32
MERLINA YASHANOV -  Psychometrics: 54/100, Presentation: 21/32
TEDDY BARACLOUGH -  Psychometrics: 59/100, Presentation: 17/32
PETRINA STERLAND -  Psychometrics: 58/100, Presentation: 21/32
ERNA MILNE -  Psychometrics: 51/100, Presentation: 19/32
ANNA LAMPERTI -  Psychometrics: 60/100, Presentation: 25/32
RAQUEL BASTIDE -  Psychometrics: 59/100, Presentation: 14/32
EUGEN BOGGS -  Psychometrics: 54/100, Presentation: 19/32
BABITA BRAMSEN -  Psychometrics: 67/100, Presentation: 20/32
KOREY ENNOR -  Psychometrics: 45/100, Presentation: 22/32
TOBY STADDEN -  Psychometrics: 60/100, Presentation: 23/32
ENGRACIA POLYCOTE -  Psychometrics: 55/100, Presentation: 22/32
ARMAN BORIBAL -  Psychometrics: 67/100, Presentation: 17/32
"
Sparta Day 5 December 2019.txt,"Thursday 5 December 2019
Birmingham Academy

TOBE MARKOVIC -  Psychometrics: 55/100, Presentation: 16/32
BENITA DOWNGATE -  Psychometrics: 60/100, Presentation: 23/32
DIONIS ROWATT -  Psychometrics: 65/100, Presentation: 10/32
JACQUETTA PILL -  Psychometrics: 53/100, Presentation: 20/32
TERENCIO MULLES -  Psychometrics: 58/100, Presentation: 19/32
DEEYN KLIMKIN -  Psychometrics: 50/100, Presentation: 21/32
GIRALDA SLOSS -  Psychometrics: 47/100, Presentation: 24/32
ALLIE SHEBER -  Psychometrics: 67/100, Presentation: 21/32
KENTON ELVISH -  Psychometrics: 58/100, Presentation: 15/32
OLIVIERO TUNNICLIFFE -  Psychometrics: 42/100, Presentation: 16/32
FLORE MASDEN -  Psychometrics: 57/100, Presentation: 25/32
ORLANDO BORROWMAN -  Psychometrics: 48/100, Presentation: 21/32
MAXIE YERBORN -  Psychometrics: 72/100, Presentation: 22/32
CLARK KOVACS -  Psychometrics: 57/100, Presentation: 16/32
BLISSE VINICK -  Psychometrics: 51/100, Presentation: 18/32
ALEJOA VATCHER -  Psychometrics: 49/100, Presentation: 17/32
AUGUSTINE SULTANA -  Psychometrics: 51/100, Presentation: 22/32
AMIL COYSH -  Psychometrics: 65/100, Presentation: 19/32
RONNICA LINFIELD -  Psychometrics: 47/100, Presentation: 23/32
ELEANOR DENINGTON -  Psychometrics: 53/100, Presentation: 17/32
GIANINA WANDLESS -  Psychometrics: 64/100, Presentation: 24/32
"
Sparta Day 5 February 2019.txt,"Tuesday 5 February 2019
London Academy

MAGDA MCKIRTON -  Psychometrics: 57/100, Presentation: 18/32
GABRILA HEHIR -  Psychometrics: 54/100, Presentation: 15/32
ALUINO SAINTER -  Psychometrics: 53/100, Presentation: 17/32
POUL BASNETT -  Psychometrics: 59/100, Presentation: 21/32
NICOLETTE BONEHILL -  Psychometrics: 52/100, Presentation: 23/32
FABIEN HARDAWAY -  Psychometrics: 59/100, Presentation: 20/32
HAILY TOMKINS -  Psychometrics: 48/100, Presentation: 18/32
KERIANN CRAMBIE -  Psychometrics: 64/100, Presentation: 18/32
ALIX BURRIDGE -  Psychometrics: 47/100, Presentation: 17/32
NIKOLA GIROLDI -  Psychometrics: 60/100, Presentation: 20/32
FREDERICA KEHER -  Psychometrics: 47/100, Presentation: 21/32
ROWE FRITTER -  Psychometrics: 68/100, Presentation: 22/32
DAISIE WILDSMITH -  Psychometrics: 53/100, Presentation: 19/32
SHANON OLDKNOW -  Psychometrics: 54/100, Presentation: 19/32
ROLLO QUARRY -  Psychometrics: 60/100, Presentation: 27/32
FRANKLYN GILLMAN -  Psychometrics: 47/100, Presentation: 15/32
KALEB CAPPEL -  Psychometrics: 68/100, Presentation: 22/32
ALPHARD MARRISON -  Psychometrics: 60/100, Presentation: 25/32
MATTHIEW OLEKHOV -  Psychometrics: 47/100, Presentation: 19/32
GARRARD YAKUNIN -  Psychometrics: 46/100, Presentation: 15/32
CYNTHY RAIKER -  Psychometrics: 49/100, Presentation: 11/32
JOY CRITTEN -  Psychometrics: 61/100, Presentation: 23/32
RANDOLF BORASTON -  Psychometrics: 55/100, Presentation: 14/32
PADGET GILLYATT -  Psychometrics: 66/100, Presentation: 18/32
EMMALYNN VALENTETTI -  Psychometrics: 57/100, Presentation: 19/32
ARLEY PINNEGAR -  Psychometrics: 52/100, Presentation: 23/32
FELICITY BIGGANS -  Psychometrics: 57/100, Presentation: 19/32
COLENE DEGLI ANTONI -  Psychometrics: 52/100, Presentation: 26/32
RAIMUNDO STACEY -  Psychometrics: 54/100, Presentation: 23/32
FELICIO MCGILLIVRAY -  Psychometrics: 55/100, Presentation: 20/32
CARYN ADRIAAN -  Psychometrics: 67/100, Presentation: 22/32
DIANDRA SEARLES -  Psychometrics: 51/100, Presentation: 21/32
ANDREY LAWLANCE -  Psychometrics: 65/100, Presentation: 15/32
CARROLL BENYON -  Psychometrics: 57/100, Presentation: 20/32
"
Sparta Day 5 June 2019.txt,"Wednesday 5 June 2019
London Academy

CULLY SEWARD -  Psychometrics: 51/100, Presentation: 22/32
GRANTHEM LONG -  Psychometrics: 57/100, Presentation: 22/32
FREDDIE LUDLAM -  Psychometrics: 52/100, Presentation: 16/32
WILLOW GAYWOOD -  Psychometrics: 44/100, Presentation: 23/32
SAWYERE PASKELL -  Psychometrics: 57/100, Presentation: 22/32
GARRICK FAIRBANKS -  Psychometrics: 51/100, Presentation: 11/32
NOMI VERNE -  Psychometrics: 52/100, Presentation: 21/32
VERLA DI ANTONIO -  Psychometrics: 52/100, Presentation: 24/32
EBENESER HANDY -  Psychometrics: 59/100, Presentation: 24/32
TRACEE HAWKSWOOD -  Psychometrics: 48/100, Presentation: 26/32
DERRIK LUMBERS -  Psychometrics: 48/100, Presentation: 19/32
JECHO ROUSEL -  Psychometrics: 70/100, Presentation: 18/32
BETSEY CHADWELL -  Psychometrics: 49/100, Presentation: 18/32
CLAUDIO HANDRICK -  Psychometrics: 58/100, Presentation: 18/32
MARILLIN ROSENDALL -  Psychometrics: 64/100, Presentation: 16/32
GAVAN SOLTAN -  Psychometrics: 55/100, Presentation: 22/32
HILLIARD BROCKETT -  Psychometrics: 66/100, Presentation: 23/32
YANKEE REIHM -  Psychometrics: 56/100, Presentation: 16/32
LOUELLA CUPPITT -  Psychometrics: 54/100, Presentation: 17/32
CHADD ELLEN -  Psychometrics: 59/100, Presentation: 19/32
CLYVE BRADDEN -  Psychometrics: 54/100, Presentation: 25/32
AUGUSTIN TABRETT -  Psychometrics: 51/100, Presentation: 24/32
NANNI CALDERA -  Psychometrics: 51/100, Presentation: 18/32
JOACHIM GUSLON -  Psychometrics: 59/100, Presentation: 24/32
DIXIE MACRAE -  Psychometrics: 54/100, Presentation: 21/32
LEWISS SABBAN -  Psychometrics: 50/100, Presentation: 16/32
HATTIE DULLARD -  Psychometrics: 50/100, Presentation: 24/32
"
Sparta Day 5 March 2019.txt,"Tuesday 5 March 2019
London Academy

PENNI GRIOLI -  Psychometrics: 60/100, Presentation: 15/32
VALE FISHBIE -  Psychometrics: 59/100, Presentation: 22/32
AUGUSTO BEARBLOCK -  Psychometrics: 41/100, Presentation: 19/32
GABIE MALETRATT -  Psychometrics: 54/100, Presentation: 18/32
VINNIE GIMBRETT -  Psychometrics: 62/100, Presentation: 17/32
VANDA BOATE -  Psychometrics: 65/100, Presentation: 21/32
CALLIE GLASSCOCK -  Psychometrics: 59/100, Presentation: 21/32
ELEONORA BLEAZARD -  Psychometrics: 55/100, Presentation: 25/32
KRISTOFORO HEMPHREY -  Psychometrics: 48/100, Presentation: 24/32
ANASTASIA HOWSAM -  Psychometrics: 62/100, Presentation: 15/32
WEYLIN CULPIN -  Psychometrics: 64/100, Presentation: 24/32
AIDAN ELRICK -  Psychometrics: 61/100, Presentation: 27/32
WELBIE CURGENVEN -  Psychometrics: 60/100, Presentation: 22/32
AGOSTO MEADDOWCROFT -  Psychometrics: 59/100, Presentation: 20/32
TIPHANY GRIBBEN -  Psychometrics: 56/100, Presentation: 18/32
RENNIE KENNSLEY -  Psychometrics: 54/100, Presentation: 19/32
MATTHAEUS STICKENS -  Psychometrics: 55/100, Presentation: 24/32
JACQUELIN CLAMPIN -  Psychometrics: 51/100, Presentation: 19/32
FRANNIE DOBY -  Psychometrics: 65/100, Presentation: 16/32
JESSE TIRON -  Psychometrics: 59/100, Presentation: 19/32
MORDECAI CHAUNCE -  Psychometrics: 49/100, Presentation: 21/32
JOHNNY SHEA -  Psychometrics: 57/100, Presentation: 22/32
REG MCREYNOLD -  Psychometrics: 53/100, Presentation: 20/32
DEERDRE MUSSARD -  Psychometrics: 57/100, Presentation: 22/32
PEN TULLEY -  Psychometrics: 48/100, Presentation: 24/32
PHINEAS PURTON -  Psychometrics: 50/100, Presentation: 22/32
AVROM HARLOWE -  Psychometrics: 47/100, Presentation: 16/32
VANNIE HOUNSOME -  Psychometrics: 59/100, Presentation: 23/32
"
Sparta Day 5 November 2019.txt,"Tuesday 5 November 2019
London Academy

ANTHIATHIA GUIRAU -  Psychometrics: 52/100, Presentation: 22/32
GARRY NORNASELL -  Psychometrics: 63/100, Presentation: 21/32
EZEKIEL HIMSWORTH -  Psychometrics: 54/100, Presentation: 15/32
CHRYSA GUILDFORD -  Psychometrics: 58/100, Presentation: 23/32
FRASCO EKKEL -  Psychometrics: 58/100, Presentation: 20/32
CHANCEY PARTON -  Psychometrics: 49/100, Presentation: 23/32
MARSHAL DARYCOTT -  Psychometrics: 60/100, Presentation: 25/32
ZILVIA BYRCHER -  Psychometrics: 60/100, Presentation: 23/32
JOICE STENNET -  Psychometrics: 65/100, Presentation: 20/32
TYLER TRAYNOR -  Psychometrics: 59/100, Presentation: 18/32
SAY KLEINHAUSEN -  Psychometrics: 54/100, Presentation: 21/32
LYNDSEY RELPH -  Psychometrics: 60/100, Presentation: 23/32
GIGI LAYNE -  Psychometrics: 57/100, Presentation: 13/32
HILTON VEDSTRA -  Psychometrics: 50/100, Presentation: 15/32
JESSIE PLAMPEYN -  Psychometrics: 55/100, Presentation: 17/32
CIRSTOFORO KERSLAKE -  Psychometrics: 64/100, Presentation: 19/32
JESSE TEN BROEK -  Psychometrics: 59/100, Presentation: 23/32
MICHEL GOUTH -  Psychometrics: 61/100, Presentation: 22/32
FRIEDRICK YEATES -  Psychometrics: 60/100, Presentation: 19/32
RONICA MARTYNIKHIN -  Psychometrics: 62/100, Presentation: 25/32
THAYNE TUNNICK -  Psychometrics: 47/100, Presentation: 24/32
FARLIE BUKOWSKI -  Psychometrics: 55/100, Presentation: 23/32
HARRIOT TOLCHARD -  Psychometrics: 52/100, Presentation: 17/32
ELVA BOLDERO -  Psychometrics: 56/100, Presentation: 20/32
FREDRICK GILLER -  Psychometrics: 51/100, Presentation: 20/32
"
Sparta Day 5 September 2019.txt,"Thursday 5 September 2019
Birmingham Academy

ARVY MYRKUS -  Psychometrics: 65/100, Presentation: 26/32
CORABELLA ABELLS -  Psychometrics: 55/100, Presentation: 19/32
SHERIE VEREGAN -  Psychometrics: 60/100, Presentation: 23/32
KERRY BEEDLE -  Psychometrics: 46/100, Presentation: 26/32
CHILTON PALADINO -  Psychometrics: 60/100, Presentation: 19/32
WALDEMAR PFEUFFER -  Psychometrics: 46/100, Presentation: 18/32
MARIUS DE RECHTER -  Psychometrics: 54/100, Presentation: 22/32
CARIN OVERSTALL -  Psychometrics: 43/100, Presentation: 19/32
KEELIA BEINE -  Psychometrics: 50/100, Presentation: 20/32
DOLLIE STAILEY -  Psychometrics: 62/100, Presentation: 25/32
MYRVYN JEALOUS -  Psychometrics: 61/100, Presentation: 25/32
SABINA SECKINGTON -  Psychometrics: 47/100, Presentation: 13/32
DASI GOLDSTON -  Psychometrics: 54/100, Presentation: 15/32
SASHA MACGAUGHY -  Psychometrics: 52/100, Presentation: 24/32
TIPHANI BRIDGLAND -  Psychometrics: 47/100, Presentation: 23/32
MEROLA JANCEY -  Psychometrics: 52/100, Presentation: 20/32
WHITNEY HADLEE -  Psychometrics: 52/100, Presentation: 19/32
CASEY PUTTEN -  Psychometrics: 62/100, Presentation: 15/32
RUSSELL SHEREBROOK -  Psychometrics: 62/100, Presentation: 22/32
UNA CALDICOT -  Psychometrics: 62/100, Presentation: 17/32
COURTNEY ALDUS -  Psychometrics: 56/100, Presentation: 13/32
STAVRO SHERRATT -  Psychometrics: 49/100, Presentation: 15/32
VALDEMAR SMITHEN -  Psychometrics: 63/100, Presentation: 24/32
RADDIE MAJOR -  Psychometrics: 61/100, Presentation: 24/32
MATHILDA BURMAN -  Psychometrics: 47/100, Presentation: 22/32
BUIRON PRESHO -  Psychometrics: 63/100, Presentation: 15/32
VYKY FILIPIAK -  Psychometrics: 58/100, Presentation: 26/32
DORETTE LANDALL -  Psychometrics: 64/100, Presentation: 22/32
SUTHERLAN MEWE -  Psychometrics: 60/100, Presentation: 18/32
MAISIE SKELTON -  Psychometrics: 56/100, Presentation: 15/32
ANN IANNELLO -  Psychometrics: 53/100, Presentation: 25/32
LEVY LANAHAN -  Psychometrics: 42/100, Presentation: 23/32
"
Sparta Day 6 August 2019.txt,"Tuesday 6 August 2019
London Academy

GUS TRENOUTH -  Psychometrics: 42/100, Presentation: 22/32
HUGIBERT MCLARDIE -  Psychometrics: 46/100, Presentation: 21/32
AUBERT CICERONE -  Psychometrics: 58/100, Presentation: 19/32
PHILLIS WABEY -  Psychometrics: 60/100, Presentation: 20/32
DRUD TELLENBROK -  Psychometrics: 55/100, Presentation: 24/32
ELLERY NANELLI -  Psychometrics: 54/100, Presentation: 9/32
ALEDA VERDY -  Psychometrics: 37/100, Presentation: 19/32
BERNY BOTLER -  Psychometrics: 63/100, Presentation: 21/32
WINNIE LEWERENZ -  Psychometrics: 57/100, Presentation: 20/32
LOELLA LONNON -  Psychometrics: 55/100, Presentation: 24/32
GEORGE HUCKSTEPP -  Psychometrics: 61/100, Presentation: 15/32
NEALY MACGILLESPIE -  Psychometrics: 57/100, Presentation: 11/32
MARLOW GIOCANNONI -  Psychometrics: 49/100, Presentation: 18/32
GENNY ZANIOLETTI -  Psychometrics: 52/100, Presentation: 13/32
MIKE MILLIERE -  Psychometrics: 60/100, Presentation: 21/32
NIL MACPAIKE -  Psychometrics: 50/100, Presentation: 24/32
JESSIE PETRIELLO -  Psychometrics: 62/100, Presentation: 15/32
GEORGE O'DUANE -  Psychometrics: 50/100, Presentation: 17/32
RAVID LEYNINYE -  Psychometrics: 57/100, Presentation: 19/32
NINETTA JOYCE -  Psychometrics: 73/100, Presentation: 20/32
TRUDIE KIELLOR -  Psychometrics: 61/100, Presentation: 22/32
MYLO SUDELL -  Psychometrics: 52/100, Presentation: 17/32
BLAKELEY STROOD -  Psychometrics: 51/100, Presentation: 21/32
BRONSON DYKAS -  Psychometrics: 51/100, Presentation: 14/32
CYNTHIA JENNY -  Psychometrics: 51/100, Presentation: 18/32
MADELEINE YOUNGLOVE -  Psychometrics: 69/100, Presentation: 19/32
MAURITA SERGISON -  Psychometrics: 42/100, Presentation: 29/32
CHARLEEN ANDROLLI -  Psychometrics: 45/100, Presentation: 21/32
ELIAS JENTZSCH -  Psychometrics: 38/100, Presentation: 20/32
ERDA LIDDEL -  Psychometrics: 60/100, Presentation: 20/32
BRINN TREWHELA -  Psychometrics: 60/100, Presentation: 23/32
CANDIS GAMET -  Psychometrics: 45/100, Presentation: 17/32
BROSE MENGHI -  Psychometrics: 57/100, Presentation: 25/32
"
Sparta Day 6 February 2019.txt,"Wednesday 6 February 2019
London Academy

KALINA GENTILE -  Psychometrics: 50/100, Presentation: 19/32
KEAN PLOUGHWRIGHT -  Psychometrics: 56/100, Presentation: 20/32
TOBIAH AISTROP -  Psychometrics: 53/100, Presentation: 21/32
GIRAUD CASTARD -  Psychometrics: 33/100, Presentation: 23/32
GAREY BISCHOP -  Psychometrics: 56/100, Presentation: 16/32
SCOTTIE ORKNAY -  Psychometrics: 68/100, Presentation: 18/32
ARLEY DANGL -  Psychometrics: 59/100, Presentation: 17/32
CARY HEBERDEN -  Psychometrics: 71/100, Presentation: 19/32
HUGHIE BAGGELLEY -  Psychometrics: 60/100, Presentation: 23/32
TRIX BOWERBANK -  Psychometrics: 50/100, Presentation: 21/32
ANDREW GIURIO -  Psychometrics: 61/100, Presentation: 18/32
ANNIE ROSA -  Psychometrics: 59/100, Presentation: 24/32
KATHARYN PANTON -  Psychometrics: 61/100, Presentation: 13/32
SIGISMOND O'HEAGERTIE -  Psychometrics: 57/100, Presentation: 23/32
OLIVIER VEAZEY -  Psychometrics: 68/100, Presentation: 16/32
GUSSY MATHIAS -  Psychometrics: 51/100, Presentation: 15/32
MONTAGUE CRAFT -  Psychometrics: 62/100, Presentation: 14/32
BRYANTY CROAL -  Psychometrics: 53/100, Presentation: 23/32
HILARY FOXEN -  Psychometrics: 53/100, Presentation: 20/32
TURNER OLDRED -  Psychometrics: 43/100, Presentation: 16/32
GIULIETTA CREADY -  Psychometrics: 57/100, Presentation: 12/32
COSTA MACVEY -  Psychometrics: 68/100, Presentation: 19/32
MARNI MUMBERSON -  Psychometrics: 67/100, Presentation: 23/32
BRODERIC BRADICK -  Psychometrics: 53/100, Presentation: 20/32
"
Sparta Day 6 June 2019.txt,"Thursday 6 June 2019
Birmingham Academy

BETHANNE ESTE -  Psychometrics: 57/100, Presentation: 22/32
JIMMIE DURKER -  Psychometrics: 54/100, Presentation: 17/32
JOANNA THWAITE -  Psychometrics: 59/100, Presentation: 20/32
FERNANDA HENDRICH -  Psychometrics: 63/100, Presentation: 15/32
NICKOLAUS JEACOCKE -  Psychometrics: 52/100, Presentation: 16/32
LYELL SANDELL -  Psychometrics: 61/100, Presentation: 15/32
KINGSTON COMSTY -  Psychometrics: 59/100, Presentation: 18/32
WAYLON CURRALL -  Psychometrics: 40/100, Presentation: 19/32
GIUSTINA CATFORD -  Psychometrics: 55/100, Presentation: 19/32
ELLIOT SARSFIELD -  Psychometrics: 52/100, Presentation: 23/32
TATE COADE -  Psychometrics: 53/100, Presentation: 18/32
CONRAD CHADNEY -  Psychometrics: 61/100, Presentation: 21/32
NEVIL RICKERBY -  Psychometrics: 50/100, Presentation: 15/32
HEROLD PRUDHAM -  Psychometrics: 62/100, Presentation: 20/32
LANNA MILLEY -  Psychometrics: 47/100, Presentation: 23/32
CORBY MCCAMBRIDGE -  Psychometrics: 53/100, Presentation: 21/32
MYRVYN SUTHERNS -  Psychometrics: 56/100, Presentation: 18/32
ATHENE BOZWORTH -  Psychometrics: 56/100, Presentation: 23/32
BERKIE BRUSBY -  Psychometrics: 61/100, Presentation: 21/32
CLARESTA POUNDFORD -  Psychometrics: 38/100, Presentation: 19/32
LEEANNE ALLSEPP -  Psychometrics: 60/100, Presentation: 22/32
KORE AMBURGY -  Psychometrics: 61/100, Presentation: 21/32
GERY BECKENHAM -  Psychometrics: 50/100, Presentation: 21/32
CLARKE WHITELOCK -  Psychometrics: 59/100, Presentation: 27/32
BENEDIKT COHANI -  Psychometrics: 63/100, Presentation: 20/32
ROMY MILES -  Psychometrics: 46/100, Presentation: 17/32
WALLAS HACKET -  Psychometrics: 57/100, Presentation: 16/32
AMALIA ORRIS -  Psychometrics: 58/100, Presentation: 15/32
KENDELL RUPPELE -  Psychometrics: 59/100, Presentation: 22/32
PEGGY HARIOT -  Psychometrics: 63/100, Presentation: 15/32
QUINT PONTAIN -  Psychometrics: 53/100, Presentation: 15/32
DARDA DI GIACOMO -  Psychometrics: 54/100, Presentation: 24/32
WILT GOTLIFFE -  Psychometrics: 56/100, Presentation: 23/32
SEYMOUR RODDA -  Psychometrics: 54/100, Presentation: 20/32
WHITBY MC ILWRICK -  Psychometrics: 63/100, Presentation: 26/32
"
Sparta Day 6 March 2019.txt,"Wednesday 6 March 2019
London Academy

CONSTANCIA TESAURO -  Psychometrics: 52/100, Presentation: 15/32
LILIAN EYER -  Psychometrics: 53/100, Presentation: 22/32
NEALL STUEHMEYER -  Psychometrics: 56/100, Presentation: 23/32
SIBLEY FORREST -  Psychometrics: 49/100, Presentation: 15/32
FARRIS GOGERTY -  Psychometrics: 57/100, Presentation: 24/32
NIKOLETTA MCCAFFREY -  Psychometrics: 61/100, Presentation: 16/32
OLIVIA DOBROWSKI -  Psychometrics: 55/100, Presentation: 21/32
NATALINA NABBS -  Psychometrics: 49/100, Presentation: 21/32
DIX DINAN -  Psychometrics: 63/100, Presentation: 23/32
HALSY HURSTHOUSE -  Psychometrics: 61/100, Presentation: 23/32
LATRINA SHINGLER -  Psychometrics: 58/100, Presentation: 18/32
KIAL GOWDY -  Psychometrics: 52/100, Presentation: 22/32
KLARIKA GUDGIN -  Psychometrics: 51/100, Presentation: 13/32
HASKELL MCDONNELL -  Psychometrics: 58/100, Presentation: 16/32
ELFREDA COLOMB -  Psychometrics: 62/100, Presentation: 25/32
PAM HUPKA -  Psychometrics: 58/100, Presentation: 23/32
KELLEN BROCKLEBANK -  Psychometrics: 62/100, Presentation: 23/32
DYNA TALLBOY -  Psychometrics: 54/100, Presentation: 20/32
VINCENZ MCGEOWN -  Psychometrics: 52/100, Presentation: 16/32
PEBROOK KEARLE -  Psychometrics: 53/100, Presentation: 14/32
VINSON FOOKS -  Psychometrics: 54/100, Presentation: 26/32
MICKY MCCASKELL -  Psychometrics: 55/100, Presentation: 15/32
GAYLE VINSEN -  Psychometrics: 55/100, Presentation: 23/32
PRISCELLA MISKELLY -  Psychometrics: 49/100, Presentation: 24/32
GLADYS ROOTE -  Psychometrics: 58/100, Presentation: 23/32
TOBI SHORT -  Psychometrics: 60/100, Presentation: 19/32
CHERIANNE RADDON -  Psychometrics: 62/100, Presentation: 20/32
DAMIANO BASTEN -  Psychometrics: 48/100, Presentation: 13/32
GAYLORD ALLEWAY -  Psychometrics: 59/100, Presentation: 22/32
LYNEA HEUSTICE -  Psychometrics: 52/100, Presentation: 22/32
"
Sparta Day 6 November 2019.txt,"Wednesday 6 November 2019
London Academy

KIMMI GRADDELL -  Psychometrics: 50/100, Presentation: 23/32
XIMENES BECKERS -  Psychometrics: 57/100, Presentation: 20/32
WARING ILSLEY -  Psychometrics: 59/100, Presentation: 18/32
ABBI MULVIHILL -  Psychometrics: 48/100, Presentation: 17/32
STEWART LOCK -  Psychometrics: 58/100, Presentation: 20/32
FLORINDA EAKLE -  Psychometrics: 69/100, Presentation: 14/32
CAROLA ANDREWS -  Psychometrics: 65/100, Presentation: 19/32
ARCHIBOLD SPIKEINGS -  Psychometrics: 51/100, Presentation: 19/32
ROSALINDA CLUTTEN -  Psychometrics: 66/100, Presentation: 19/32
MOSE BOLLE -  Psychometrics: 70/100, Presentation: 22/32
JEREMIE BOMPASS -  Psychometrics: 43/100, Presentation: 19/32
TOBIAS WHITHORN -  Psychometrics: 55/100, Presentation: 19/32
MURIEL BEARCOCK -  Psychometrics: 57/100, Presentation: 14/32
BRENNA MCGROARTY -  Psychometrics: 54/100, Presentation: 26/32
JOHNATH TUFTS -  Psychometrics: 53/100, Presentation: 18/32
MERIDITH ALONSO -  Psychometrics: 68/100, Presentation: 15/32
FRANKLIN PURSHOUSE -  Psychometrics: 43/100, Presentation: 15/32
THEOBALD GEERLING -  Psychometrics: 52/100, Presentation: 19/32
"
