name,date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,talent_id
Dianna Brewett,2019-05-29,"{'C#': 4, 'Java': 3, 'C++': 5, 'JavaScript': 1}",['Organisation'],"['Controlling', 'Indifferent']",Yes,Yes,Yes,Pass,Business,12345
Justinn Rosiello,2019-05-09,"{'Java': 1, 'R': 3, 'PHP': 1}",['Ambitious'],"['Anxious', 'Sensitive']",Yes,No,Yes,Fail,Business,12346
Osgood Mahood,2019-05-14,"{'Python': 3, 'C#': 7, 'JavaScript': 2}",['Problem Solving'],['Perfectionist'],Yes,Yes,Yes,Fail,Engineering,12347
Yalonda Beacom,2019-05-09,"{'Python': 5, 'C++': 6, 'JavaScript': 2}",['Critical Thinking'],"['Anxious', 'Slow']",Yes,Yes,Yes,Pass,Engineering,12348
Tedmund Emanulsson,2019-05-09,"{'Python': 2, 'R': 5, 'JavaScript': 5}","['Creative', 'Composure']",['Conventional'],Yes,Yes,Yes,Pass,Engineering,12349
Gael Eick,2019-05-07,"{'Python': 2, 'Ruby': 2, 'C++': 5}","['Composure', 'Competitive', 'Perfectionism']","['Sensitive', 'Immature', 'Stubborn']",Yes,No,Yes,Fail,Data,12350
Moshe Backshell,2019-05-22,"{'Python': 3, 'Ruby': 2, 'C++': 1, 'JavaScript': 1}",['Problem Solving'],"['Controlling', 'Immature']",No,No,Yes,Fail,Data,12351
Tan Woltering,2019-05-09,"{'Python': 3, 'Java': 4, 'Ruby': 6, 'SPSS': 3, 'C++': 5}","['Organisation', 'Passionate', 'Versatile']",['Intolerant'],Yes,Yes,Yes,Fail,Data,12352
Fax Sogg,2019-05-22,"{'Java': 2, 'Ruby': 2, 'PHP': 1, 'C++': 4}","['Altruism', 'Consistent']",['Undisciplined'],Yes,Yes,No,Fail,Data,12353
Park Jaumet,2019-05-23,"{'Python': 6, 'C#': 1, 'R': 1, 'PHP': 1}","['Collaboration', 'Composure', 'Competitive']","['Sensitive', 'Anxious']",Yes,No,Yes,Fail,Data,12354
Terrie Mackibbon,2019-05-23,"{'Python': 3, 'Ruby': 1, 'R': 5, 'SPSS': 1}","['Courteous', 'Ambitious']","['Critical', 'Stubborn']",Yes,Yes,Yes,Pass,Engineering,12355
Miguela Quantrill,2019-05-01,"{'C#': 8, 'PHP': 3, 'C++': 5}","['Collaboration', 'Patient', 'Empathy']","['Competitive', 'Perfectionist']",No,Yes,Yes,Fail,Engineering,12356
Gray Eadmeads,2019-05-02,"{'C#': 3, 'PHP': 1, 'C++': 2, 'JavaScript': 1}",['Creative'],"['Perfectionist', 'Critical']",Yes,Yes,Yes,Pass,Engineering,12357
Bertie Macafee,2019-05-30,"{'C#': 2, 'Ruby': 3, 'R': 2}","['Charisma', 'Empathy']",['Impulsive'],Yes,Yes,Yes,Pass,Engineering,12358
William Tomlett,2019-05-21,"{'R': 1, 'C++': 3}","['Organisation', 'Curious', 'Reliable']","['Immature', 'Controlling']",Yes,Yes,Yes,Pass,Engineering,12359
Ignacius Pleasaunce,2019-05-28,"{'Java': 1, 'Ruby': 5, 'SPSS': 2, 'C++': 3}","['Patient', 'Charisma']","['Indecisive', 'Indifferent', 'Chatty']",Yes,Yes,Yes,Pass,Engineering,12360
Aarika Preist,2019-05-08,"{'Python': 5, 'R': 5, 'SPSS': 2}",['Passionate'],['Introverted'],Yes,Yes,Yes,Fail,Engineering,12361
Sheba Everal,2019-05-15,"{'Python': 2, 'C#': 3, 'PHP': 1}","['Critical Thinking', 'Composure']","['Chatty', 'Competitive']",Yes,Yes,Yes,Pass,Data,12362
Euphemia Fargher,2019-05-08,"{'Python': 1, 'Java': 1, 'SPSS': 4, 'C++': 1}",['Determined'],"['Anxious', 'Indifferent', 'Undisciplined']",Yes,No,Yes,Fail,Data,12363
Colette Danniell,2019-05-14,"{'Python': 8, 'C#': 4, 'Java': 2, 'Ruby': 2, 'R': 4, 'SPSS': 4}","['Competitive', 'Passionate']","['Sensitive', 'Anxious', 'Chaotic']",Yes,Yes,No,Fail,Data,12364
Skylar Dodwell,2019-05-22,"{'Python': 5, 'C#': 3, 'Ruby': 2, 'C++': 1}","['Patient', 'Passionate', 'Efficient']","['Perfectionist', 'Introverted', 'Conventional']",Yes,Yes,Yes,Pass,Data,12365
Adham Petrolli,2019-05-15,"{'Python': 4, 'C#': 2, 'R': 1, 'C++': 3}",['Charisma'],['Critical'],Yes,Yes,Yes,Pass,Business,12366
Benita Robbel,2019-05-30,"{'Python': 3, 'C#': 4, 'Java': 2}","['Creative', 'Versatile', 'Charisma']",['Controlling'],Yes,Yes,Yes,Pass,Engineering,12367
Bondon Smethurst,2019-05-07,"{'Python': 2, 'C#': 1, 'JavaScript': 10}","['Versatile', 'Competitive']","['Passive', 'Anxious', 'Conventional']",Yes,Yes,Yes,Pass,Engineering,12368
Sloane Philbrook,2019-05-28,{'JavaScript': 4},"['Patient', 'Empathy']",['Competitive'],Yes,Yes,No,Fail,Engineering,12369
Darya Tayt,2019-05-08,"{'Python': 2, 'C#': 1, 'Java': 5, 'SPSS': 1}",['Organisation'],"['Immature', 'Critical']",Yes,Yes,Yes,Pass,Business,12370
Melodee Klink,2019-05-14,"{'Python': 2, 'C#': 1, 'Ruby': 1, 'R': 1, 'PHP': 5, 'JavaScript': 5}","['Courteous', 'Creative', 'Innovative']","['Procrastination', 'Impulsive']",Yes,Yes,No,Fail,Business,12371
Clemmie Beach,2019-05-14,"{'PHP': 1, 'C++': 1}","['Composure', 'Charisma']",['Critical'],Yes,Yes,Yes,Pass,Engineering,12372
Robby Arias,2019-05-29,{'JavaScript': 2},"['Ambitious', 'Critical Thinking', 'Efficient']",['Passive'],Yes,Yes,Yes,Pass,Business,12373
Shantee Macmichael,2019-05-21,"{'Python': 2, 'C++': 2, 'JavaScript': 1}",['Altruism'],"['Procrastination', 'Critical', 'Sensitive']",No,No,Yes,Fail,Engineering,12374
Laurie Hoggan,2019-05-14,"{'Python': 1, 'C#': 4, 'Java': 1, 'Ruby': 2, 'R': 3}","['Charisma', 'Passionate']","['Perfectionist', 'Impulsive']",No,Yes,Yes,Fail,Business,12375
Garvin Ianizzi,2019-05-15,"{'C#': 5, 'R': 3, 'SPSS': 4}",['Consistent'],['Undisciplined'],Yes,Yes,Yes,Pass,Data,12376
Patin Storek,2019-05-16,"{'Ruby': 1, 'PHP': 2}","['Listening', 'Independent', 'Patient']",['Chaotic'],Yes,Yes,Yes,Pass,Data,12377
Juliet Scottrell,2019-05-01,"{'Python': 6, 'Ruby': 4, 'R': 3, 'PHP': 1, 'JavaScript': 2}","['Curious', 'Versatile']","['Controlling', 'Stubborn']",No,Yes,Yes,Fail,Business,12378
Kizzee Oliva,2019-05-02,"{'Java': 3, 'Ruby': 2, 'SPSS': 5, 'C++': 2}",['Collaboration'],['Stubborn'],No,Yes,Yes,Fail,Data,12379
Alidia Govett,2019-05-16,"{'C#': 1, 'Java': 4, 'Ruby': 3, 'C++': 3}","['Organisation', 'Innovative', 'Rational']","['Perfectionist', 'Distracted']",Yes,Yes,Yes,Pass,Business,12380
Jeana Schowenburg,2019-05-02,"{'Python': 5, 'R': 4, 'PHP': 2, 'C++': 2}","['Perfectionism', 'Curious']","['Undisciplined', 'Chatty']",Yes,No,Yes,Fail,Business,12381
Gage Vittel,2019-05-22,"{'Java': 4, 'R': 6, 'PHP': 1}",['Versatile'],"['Indifferent', 'Undisciplined']",Yes,Yes,Yes,Pass,Engineering,12382
Marysa Heathorn,2019-05-15,"{'Java': 3, 'Ruby': 1, 'SPSS': 3, 'JavaScript': 1}","['Consistent', 'Ambitious', 'Reliable']","['Critical', 'Passive', 'Introverted']",Yes,Yes,Yes,Pass,Data,12383
Roland Mcmurray,2019-05-23,"{'Python': 4, 'JavaScript': 4}","['Charisma', 'Innovative']",['Impulsive'],Yes,Yes,Yes,Pass,Business,12384
Teddie Kemet,2019-05-22,"{'C#': 1, 'R': 1, 'JavaScript': 2}",['Efficient'],['Perfectionist'],Yes,Yes,Yes,Pass,Engineering,12385
Gunter Yokley,2019-05-07,"{'Ruby': 1, 'R': 2, 'JavaScript': 1}","['Perfectionism', 'Consistent', 'Creative']","['Competitive', 'Stubborn']",No,Yes,Yes,Fail,Engineering,12386
Trumaine Chastney,2019-05-30,"{'C#': 2, 'SPSS': 5, 'PHP': 2}","['Consistent', 'Empathy', 'Critical Thinking']",['Selfish'],Yes,Yes,Yes,Pass,Data,12387
Siouxie Tunstall,2019-05-01,"{'C#': 2, 'Java': 5, 'R': 7, 'C++': 2, 'JavaScript': 4}","['Critical Thinking', 'Organisation', 'Courteous']","['Intolerant', 'Distracted', 'Critical']",No,Yes,Yes,Fail,Engineering,12388
Cesaro Dodgshon,2019-05-30,{'Ruby': 3},"['Listening', 'Rational', 'Empathy']","['Passive', 'Undisciplined', 'Competitive']",Yes,Yes,Yes,Pass,Engineering,12389
Cherianne Zamora,2019-05-21,"{'Java': 4, 'Ruby': 3, 'C++': 3}","['Courteous', 'Creative']","['Intolerant', 'Indifferent', 'Competitive']",No,Yes,Yes,Fail,Engineering,12390
Rickert Bradforth,2019-05-09,"{'Java': 2, 'SPSS': 2, 'JavaScript': 1}","['Determined', 'Altruism', 'Problem Solving']",['Indecisive'],Yes,Yes,No,Fail,Business,12391
Keenan Stubbes,2019-05-01,"{'C#': 6, 'Ruby': 4, 'JavaScript': 1}","['Composure', 'Passionate']",['Perfectionist'],Yes,No,Yes,Fail,Data,12392
Marius Soltan,2019-05-30,"{'Python': 3, 'C#': 5, 'R': 4}","['Composure', 'Determined', 'Versatile']","['Impatient', 'Introverted']",Yes,Yes,Yes,Pass,Engineering,12393
Auberon Hatter,2019-05-07,"{'C#': 3, 'Java': 2, 'Ruby': 3, 'R': 4, 'PHP': 4, 'C++': 2, 'JavaScript': 1}",['Consistent'],"['Critical', 'Controlling']",Yes,Yes,Yes,Pass,Business,12394
Ludovico Orridge,2019-05-02,"{'C#': 1, 'PHP': 2, 'C++': 1}",['Composure'],['Perfectionist'],Yes,Yes,Yes,Pass,Engineering,12395
Ulrikaumeko Yeandel,2019-05-30,"{'C#': 2, 'C++': 5}",['Patient'],"['Sensitive', 'Chatty', 'Controlling']",No,Yes,Yes,Fail,Engineering,12396
Sanford Larking,2019-05-15,"{'Python': 1, 'Ruby': 4, 'R': 3, 'PHP': 1}","['Passionate', 'Curious']",['Conventional'],Yes,Yes,Yes,Pass,Business,12397
Jdavie Frisby,2019-05-14,"{'C#': 4, 'Java': 1, 'Ruby': 2, 'JavaScript': 4}",['Problem Solving'],"['Procrastination', 'Indecisive']",Yes,Yes,Yes,Pass,Engineering,12398
Enoch Brigg,2019-05-07,{'Python': 6},"['Curious', 'Independent', 'Creative']","['Selfish', 'Impulsive', 'Conventional']",Yes,Yes,Yes,Pass,Business,12399
Samantha Evennett,2019-05-22,"{'C#': 1, 'SPSS': 5, 'C++': 2}","['Collaboration', 'Versatile']",['Impulsive'],Yes,Yes,Yes,Fail,Engineering,12400
Juieta Tellett,2019-05-16,"{'Python': 1, 'Java': 3, 'JavaScript': 3}","['Empathy', 'Creative', 'Passionate']","['Selfish', 'Distracted', 'Intolerant']",Yes,Yes,Yes,Pass,Engineering,12401
Kylie Murname,2019-05-08,"{'Ruby': 4, 'SPSS': 3, 'C++': 4, 'JavaScript': 5}",['Determined'],['Overbearing'],Yes,Yes,Yes,Pass,Engineering,12402
Dalt Le Grand,2019-05-15,"{'Python': 2, 'C#': 5, 'Java': 4, 'Ruby': 2, 'PHP': 1}",['Critical Thinking'],"['Undisciplined', 'Passive']",Yes,Yes,Yes,Pass,Engineering,12403
Lee Mcilmorow,2019-05-28,"{'Python': 2, 'Java': 7, 'R': 3, 'C++': 4}","['Listening', 'Empathy']","['Selfish', 'Impatient', 'Passive']",Yes,Yes,Yes,Fail,Data,12404
Alison Tranckle,2019-05-23,"{'Java': 3, 'R': 3, 'JavaScript': 6}","['Passionate', 'Listening', 'Patient']",['Critical'],Yes,Yes,Yes,Pass,Data,12405
Deonne Prott,2019-05-30,"{'Java': 5, 'SPSS': 7}",['Ambitious'],"['Intolerant', 'Indifferent']",Yes,Yes,Yes,Pass,Business,12406
Verney Skehan,2019-05-01,"{'Java': 4, 'Ruby': 5, 'SPSS': 1, 'JavaScript': 4}","['Ambitious', 'Consistent']","['Overbearing', 'Critical']",No,Yes,Yes,Fail,Engineering,12407
Christina Fumagalli,2019-05-21,"{'Python': 1, 'Java': 3}",['Composure'],"['Selfish', 'Stubborn', 'Distracted']",Yes,Yes,Yes,Pass,Data,12408
Raquela Armand,2019-05-14,"{'Ruby': 2, 'SPSS': 3}","['Critical Thinking', 'Empathy']","['Slow', 'Distracted', 'Conventional']",Yes,Yes,Yes,Fail,Data,12409
Chantal Mailes,2019-05-02,"{'Java': 3, 'C++': 1, 'JavaScript': 5}","['Courteous', 'Perfectionism', 'Ambitious']","['Indifferent', 'Distracted', 'Impulsive']",Yes,Yes,Yes,Pass,Engineering,12410
Lambert Santori,2019-05-09,"{'Java': 7, 'R': 2, 'SPSS': 4, 'PHP': 5, 'C++': 5}",['Rational'],"['Impulsive', 'Undisciplined']",Yes,Yes,Yes,Pass,Data,12411
Rainer Josefovic,2019-05-15,"{'Ruby': 4, 'C++': 1}",['Charisma'],"['Introverted', 'Undisciplined', 'Impulsive']",No,Yes,Yes,Fail,Data,12412
Selestina Mcbean,2019-05-15,"{'R': 1, 'SPSS': 5, 'C++': 7}","['Problem Solving', 'Altruism']","['Indecisive', 'Intolerant', 'Overbearing']",Yes,Yes,Yes,Pass,Data,12413
Gaylor Wildblood,2019-05-21,"{'R': 3, 'SPSS': 4}",['Innovative'],"['Undisciplined', 'Distracted']",Yes,Yes,No,Fail,Data,12414
Terrance Wolfinger,2019-05-07,"{'Python': 1, 'Java': 2, 'SPSS': 5, 'JavaScript': 5}","['Reliable', 'Determined']",['Impulsive'],Yes,Yes,No,Fail,Engineering,12415
Marlyn Palleske,2019-05-14,"{'C#': 3, 'Java': 3}","['Perfectionism', 'Reliable']","['Stubborn', 'Perfectionist']",Yes,Yes,Yes,Pass,Engineering,12416
Jim Joint,2019-05-28,"{'PHP': 3, 'C++': 1, 'JavaScript': 1}","['Listening', 'Passionate']","['Passive', 'Chaotic']",Yes,Yes,Yes,Pass,Engineering,12417
Alain Peinton,2019-05-15,{'R': 5},"['Consistent', 'Independent']","['Competitive', 'Selfish', 'Chatty']",Yes,Yes,No,Fail,Data,12418
Heindrick Mckiddin,2019-05-16,"{'R': 2, 'JavaScript': 1}","['Empathy', 'Determined', 'Creative']","['Introverted', 'Indifferent']",Yes,Yes,Yes,Pass,Data,12419
Benedikt Scogings,2019-05-16,"{'R': 1, 'SPSS': 3}",['Critical Thinking'],"['Intolerant', 'Slow']",Yes,Yes,Yes,Pass,Data,12420
Sandor Atack,2019-05-29,"{'C#': 1, 'Ruby': 5}","['Versatile', 'Passionate']","['Slow', 'Controlling']",Yes,No,Yes,Fail,Data,12421
Abey Lightollers,2019-05-16,"{'Python': 7, 'C#': 7, 'Ruby': 3, 'R': 4, 'SPSS': 1}","['Versatile', 'Consistent']","['Sensitive', 'Perfectionist', 'Passive']",Yes,No,Yes,Fail,Data,12422
Brittney Reimer,2019-05-28,"{'Java': 2, 'Ruby': 4, 'JavaScript': 4}",['Competitive'],['Intolerant'],Yes,No,Yes,Fail,Engineering,12423
Renado Arnaldo,2019-05-23,"{'Python': 4, 'C#': 5, 'SPSS': 1}",['Reliable'],"['Controlling', 'Indifferent']",No,Yes,No,Fail,Data,12424
Dean Burnup,2019-05-02,{'R': 3},"['Passionate', 'Organisation']","['Conventional', 'Overbearing', 'Immature']",Yes,Yes,Yes,Pass,Business,12425
Lucian Luckin,2019-05-23,"{'Python': 4, 'C#': 2, 'R': 4, 'SPSS': 3, 'PHP': 1}",['Creative'],"['Competitive', 'Selfish']",Yes,Yes,Yes,Pass,Data,12426
Janelle Forbear,2019-05-30,"{'C#': 5, 'Java': 1, 'C++': 1}","['Curious', 'Competitive']",['Competitive'],Yes,Yes,Yes,Pass,Data,12427
Wanids Glidder,2019-05-29,"{'C#': 5, 'Ruby': 2}","['Innovative', 'Perfectionism']","['Procrastination', 'Distracted']",No,Yes,No,Fail,Business,12428
Julia Llorens,2019-05-09,"{'Python': 1, 'Ruby': 3, 'R': 5}","['Independent', 'Versatile', 'Problem Solving']","['Chaotic', 'Anxious']",Yes,Yes,Yes,Pass,Business,12429
Bernice Niblett,2019-05-01,"{'Python': 1, 'Java': 1, 'Ruby': 2, 'R': 4, 'C++': 4, 'JavaScript': 2}","['Rational', 'Curious']",['Impatient'],Yes,Yes,Yes,Pass,Engineering,12430
Emile Vint,2019-05-22,"{'Python': 3, 'C#': 1, 'Java': 6, 'R': 2}","['Curious', 'Empathy', 'Altruism']","['Slow', 'Perfectionist', 'Chaotic']",Yes,Yes,Yes,Pass,Engineering,12431
Rina Soffe,2019-05-09,"{'Python': 7, 'Java': 4, 'C++': 3}",['Creative'],"['Critical', 'Controlling', 'Impatient']",Yes,Yes,Yes,Pass,Data,12432
Gerianne Bagge,2019-05-16,"{'Python': 3, 'Java': 2, 'R': 5}","['Competitive', 'Organisation']","['Conventional', 'Undisciplined']",Yes,Yes,Yes,Pass,Engineering,12433
Auberon O'Quin,2019-05-02,"{'Python': 2, 'R': 2, 'C++': 6, 'JavaScript': 3}","['Courteous', 'Composure']",['Introverted'],Yes,Yes,Yes,Pass,Data,12434
Rik Jurick,2019-05-29,"{'Python': 7, 'Ruby': 1, 'R': 3, 'SPSS': 1, 'PHP': 1}","['Ambitious', 'Curious']","['Impatient', 'Competitive', 'Immature']",Yes,Yes,No,Fail,Data,12435
Herby Tomaini,2019-05-14,,"['Ambitious', 'Competitive', 'Innovative']",['Sensitive'],Yes,Yes,Yes,Pass,Business,12436
Gloria Hazlehurst,,"{'SPSS': 1, 'PHP': 3, 'C++': 2}","['Perfectionism', 'Critical Thinking']",['Controlling'],Yes,Yes,Yes,Pass,Business,12437
Tabor Veltman,2019-05-23,"{'Java': 5, 'Ruby': 2, 'SPSS': 4, 'C++': 3, 'JavaScript': 2}",['Problem Solving'],"['Competitive', 'Selfish']",Yes,Yes,Yes,Pass,Business,12438
Rhys Yakebovich,2019-05-02,"{'C#': 3, 'Java': 6, 'R': 2, 'SPSS': 4, 'PHP': 1}",['Reliable'],"['Conventional', 'Chaotic', 'Anxious']",No,Yes,Yes,Fail,Data,12439
Denny Enga,2019-05-15,"{'Python': 3, 'C#': 3, 'Ruby': 5, 'R': 2, 'SPSS': 1, 'PHP': 2, 'C++': 2}","['Problem Solving', 'Listening']",['Indecisive'],Yes,Yes,Yes,Pass,Business,12440
Correy Moulds,2019-05-29,"{'Java': 5, 'PHP': 1, 'JavaScript': 6}","['Organisation', 'Perfectionism']","['Conventional', 'Indecisive']",Yes,Yes,No,Fail,Engineering,12441
Silvie Allderidge,2019-05-07,"{'Java': 6, 'PHP': 3}","['Competitive', 'Courteous', 'Listening']",['Controlling'],No,Yes,Yes,Fail,Data,12442
Gilbertine Matteoni,2019-05-02,"{'C#': 2, 'R': 1, 'SPSS': 3, 'PHP': 3, 'C++': 2}","['Rational', 'Creative', 'Passionate']","['Passive', 'Slow', 'Competitive']",Yes,No,Yes,Fail,Engineering,12443
Rooney Crosston,2019-05-09,"{'PHP': 3, 'C++': 1, 'JavaScript': 2}",['Charisma'],['Overbearing'],No,Yes,No,Fail,Engineering,12444
Hedwig Albutt,2019-05-29,{'R': 5},"['Ambitious', 'Efficient', 'Composure']",['Indecisive'],Yes,Yes,Yes,Pass,Data,12445
Jeromy Fomichkin,2019-05-28,"{'Python': 1, 'SPSS': 5, 'PHP': 1, 'C++': 7, 'JavaScript': 6}","['Charisma', 'Versatile']","['Conventional', 'Slow']",Yes,Yes,Yes,Pass,Engineering,12446
Benedicto Hundey,2019-05-21,"{'C#': 2, 'Ruby': 3, 'R': 5, 'SPSS': 5}","['Collaboration', 'Composure']","['Conventional', 'Selfish', 'Competitive']",Yes,Yes,Yes,Pass,Data,12447
Brandi Alvarado,2019-05-08,"{'Python': 2, 'Ruby': 2, 'R': 3, 'SPSS': 2, 'C++': 5, 'JavaScript': 5}","['Efficient', 'Determined', 'Versatile']","['Introverted', 'Impatient', 'Critical']",Yes,Yes,No,Fail,Data,12448
Robinson Stickles,2019-05-28,"{'Python': 2, 'JavaScript': 2}","['Composure', 'Collaboration', 'Reliable']",['Slow'],Yes,Yes,Yes,Fail,Data,12449
Dalis Gambles,2019-05-29,"{'Python': 3, 'PHP': 1}","['Consistent', 'Collaboration', 'Perfectionism']",['Introverted'],Yes,Yes,No,Fail,Data,12450
Sydney Pigot,2019-05-29,"{'Ruby': 6, 'C++': 2}","['Perfectionism', 'Reliable', 'Courteous']","['Procrastination', 'Anxious']",Yes,No,Yes,Fail,Data,12451
Jemmie Boome,2019-05-08,"{'Python': 3, 'SPSS': 5}","['Organisation', 'Empathy', 'Passionate']","['Chaotic', 'Indecisive', 'Distracted']",Yes,No,Yes,Fail,Data,12452
Nicolea Blazynski,2019-05-22,"{'Python': 1, 'C#': 3, 'Java': 3, 'SPSS': 6, 'C++': 1, 'JavaScript': 1}","['Ambitious', 'Critical Thinking']","['Slow', 'Sensitive', 'Perfectionist']",Yes,Yes,Yes,Pass,Business,12453
Susie Ciccoloi,2019-05-01,"{'C#': 1, 'Ruby': 4, 'C++': 4, 'JavaScript': 3}","['Organisation', 'Rational']",['Slow'],Yes,Yes,Yes,Pass,Data,12454
Sigmund Moulin,2019-05-23,"{'Python': 3, 'R': 2}",['Listening'],"['Critical', 'Selfish']",Yes,Yes,Yes,Pass,Business,12455
Danya Collick,2019-05-21,"{'SPSS': 4, 'C++': 2}","['Critical Thinking', 'Composure', 'Courteous']",['Procrastination'],Yes,Yes,Yes,Pass,Data,12456
Donalt Kincey,2019-05-29,"{'Python': 3, 'C#': 6, 'Ruby': 5, 'C++': 2, 'JavaScript': 5}","['Efficient', 'Collaboration']","['Anxious', 'Impatient']",Yes,Yes,Yes,Pass,Data,12457
Jedidiah Bennett,2019-05-22,"{'C#': 4, 'R': 1, 'C++': 3, 'JavaScript': 1}","['Efficient', 'Versatile']","['Anxious', 'Impulsive']",Yes,Yes,Yes,Pass,Engineering,12458
Tessy Spurgeon,2019-05-08,"{'Python': 2, 'C#': 4, 'SPSS': 4, 'PHP': 3, 'C++': 1, 'JavaScript': 3}","['Critical Thinking', 'Independent']",['Critical'],Yes,Yes,Yes,Pass,Data,12459
Karrah Chatters,2019-05-14,"{'Python': 1, 'Java': 8, 'PHP': 3, 'JavaScript': 7}",['Innovative'],"['Overbearing', 'Perfectionist', 'Selfish']",No,Yes,Yes,Fail,Data,12460
Filberto Annis,2019-05-16,"{'Java': 1, 'R': 2, 'JavaScript': 1}",['Passionate'],['Controlling'],No,Yes,Yes,Fail,Data,12461
Burtie Garfitt,2019-05-02,"{'C#': 1, 'Ruby': 1, 'R': 2, 'SPSS': 3}",['Altruism'],"['Slow', 'Stubborn', 'Overbearing']",Yes,Yes,Yes,Pass,Business,12462
Tab Shitliff,2019-05-14,"{'Python': 3, 'Ruby': 6}",['Determined'],"['Distracted', 'Controlling']",Yes,Yes,Yes,Pass,Engineering,12463
Allistir Langrick,2019-05-30,"{'Java': 1, 'R': 3}","['Courteous', 'Listening']","['Anxious', 'Intolerant', 'Immature']",Yes,Yes,Yes,Pass,Engineering,12464
Loree Abbot,2019-05-07,"{'C#': 3, 'Java': 3, 'Ruby': 1, 'SPSS': 2, 'JavaScript': 2}","['Perfectionism', 'Courteous', 'Passionate']","['Stubborn', 'Sensitive', 'Immature']",Yes,Yes,Yes,Pass,Engineering,12465
Augustus Korba,2019-05-14,"{'Python': 2, 'C#': 6}",['Competitive'],['Chaotic'],Yes,No,Yes,Fail,Data,12466
Corney Kolinsky,2019-05-01,"{'Java': 10, 'JavaScript': 2}","['Composure', 'Problem Solving', 'Ambitious']",['Impulsive'],No,No,Yes,Fail,Data,12467
Haskel Oldroyde,2019-05-29,"{'Python': 4, 'Ruby': 8, 'R': 3, 'SPSS': 4}","['Courteous', 'Listening']",['Perfectionist'],Yes,Yes,Yes,Pass,Data,12468
Melanie Dawbury,2019-05-14,"{'Python': 4, 'C#': 5, 'Java': 2, 'R': 7}",['Empathy'],['Intolerant'],Yes,Yes,Yes,Pass,Business,12469
Burnard Antonsson,2019-05-02,"{'Python': 4, 'C#': 3, 'Java': 3, 'R': 2, 'C++': 3, 'JavaScript': 5}","['Courteous', 'Innovative']","['Intolerant', 'Chaotic', 'Indecisive']",Yes,No,Yes,Fail,Engineering,12470
Saree Schwand,2019-05-02,"{'C#': 1, 'Java': 5, 'R': 1}","['Critical Thinking', 'Independent', 'Competitive']",['Selfish'],Yes,Yes,No,Fail,Engineering,12471
Darrin Perrelle,2019-05-29,"{'C#': 2, 'C++': 1, 'JavaScript': 2}","['Critical Thinking', 'Determined']","['Impulsive', 'Anxious', 'Selfish']",Yes,Yes,Yes,Pass,Data,12472
Roze Kyles,2019-05-07,"{'R': 1, 'C++': 5, 'JavaScript': 1}",['Empathy'],"['Distracted', 'Sensitive', 'Intolerant']",Yes,No,Yes,Fail,Engineering,12473
Janina Muncer,2019-05-30,"{'Ruby': 5, 'R': 3, 'PHP': 2}","['Altruism', 'Rational', 'Passionate']",['Chaotic'],Yes,Yes,Yes,Pass,Engineering,12474
Scarlett Ciccarello,2019-05-02,"{'Ruby': 3, 'JavaScript': 2}","['Rational', 'Perfectionism', 'Passionate']","['Stubborn', 'Chaotic', 'Passive']",Yes,Yes,Yes,Pass,Engineering,12475
Benson Syncke,2019-05-01,"{'C#': 7, 'R': 3, 'PHP': 1, 'JavaScript': 3}",['Problem Solving'],['Indifferent'],Yes,Yes,No,Fail,Data,12476
Halsey Broader,2019-05-01,{'SPSS': 3},"['Curious', 'Efficient', 'Perfectionism']","['Critical', 'Chaotic', 'Anxious']",Yes,Yes,Yes,Pass,Data,12477
Sukey Donisi,2019-05-23,"{'C#': 3, 'R': 4, 'PHP': 3}","['Composure', 'Efficient']","['Chatty', 'Overbearing', 'Impulsive']",No,No,Yes,Fail,Data,12478
Marcy Treat,2019-05-14,"{'C#': 4, 'Ruby': 4, 'R': 3, 'C++': 5}","['Altruism', 'Competitive', 'Determined']","['Indecisive', 'Intolerant']",Yes,Yes,Yes,Pass,Data,12479
Gabbey Caesman,2019-11-13,"{'Java': 2, 'Ruby': 3, 'R': 2, 'SPSS': 1}","['Patient', 'Determined', 'Innovative']","['Procrastination', 'Slow']",Yes,Yes,Yes,Pass,Engineering,12480
Morley Battell,2019-11-12,"{'C#': 3, 'Java': 2, 'R': 1, 'C++': 1, 'JavaScript': 4}","['Perfectionism', 'Versatile']",['Conventional'],Yes,Yes,Yes,Pass,Data,12481
Sidnee Hollows,2019-11-12,"{'C#': 4, 'SPSS': 4}",['Innovative'],"['Anxious', 'Immature', 'Stubborn']",No,Yes,Yes,Fail,Engineering,12482
Dorie Speares,2019-11-14,"{'Python': 2, 'Ruby': 1, 'R': 5, 'PHP': 1, 'C++': 4, 'JavaScript': 4}","['Innovative', 'Curious']","['Chatty', 'Competitive', 'Immature']",Yes,Yes,Yes,Pass,Data,12483
Junie Jeanequin,2019-11-14,"{'Python': 1, 'Java': 5, 'PHP': 1, 'JavaScript': 4}","['Courteous', 'Listening', 'Altruism']",['Indecisive'],Yes,Yes,No,Fail,Engineering,12484
Cati Geane,2019-11-20,"{'C#': 3, 'R': 3, 'SPSS': 3, 'C++': 5, 'JavaScript': 5}","['Composure', 'Creative', 'Patient']",['Critical'],Yes,Yes,Yes,Pass,Engineering,12485
