name,date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,talent_id
Stephan Tidbald,11/09/2019,"{'R': 3, 'SPSS': 2, 'JavaScript': 3}",['Composure'],"['Impulsive', 'Passive']",Yes,Yes,Yes,Pass,Engineering,13144
Care Ife,04/09/2019,"{'Python': 3, 'Java': 2, 'SPSS': 1, 'C++': 2}","['Altruism', 'Rational', 'Reliable']","['Conventional', 'Indifferent']",Yes,Yes,Yes,Pass,Engineering,13145
Quill Buzin,19/09/2019,"{'Python': 1, 'C++': 5, 'JavaScript': 4}","['Altruism', 'Charisma', 'Composure']","['Undisciplined', 'Impatient']",Yes,Yes,Yes,Pass,Engineering,13146
Trent Southwick,12/09/2019,"{'Ruby': 1, 'C++': 2}","['Reliable', 'Problem Solving']",['Distracted'],Yes,Yes,Yes,Pass,Engineering,13147
Trent Southwick,12/09/2019,"{'Ruby': 1, 'C++': 2}","['Reliable', 'Problem Solving']",['Distracted'],Yes,Yes,Yes,Pass,Engineering,13148
King Janatka,18/09/2019,"{'Java': 4, 'Ruby': 3, 'PHP': 1}",['Courteous'],"['Indecisive', 'Procrastination', 'Chatty']",Yes,Yes,Yes,Pass,Data,13149
Honor Jeandon,25/09/2019,{'JavaScript': 1},"['Curious', 'Critical Thinking', 'Courteous']",['Distracted'],Yes,No,Yes,Fail,Engineering,13150
Chrisse Santostefano.,11/09/2019,"{'C#': 2, 'C++': 2}","['Determined', 'Patient', 'Altruism']","['Selfish', 'Critical']",No,Yes,Yes,Fail,Engineering,13151
Dinnie Baleine,18/09/2019,"{'C#': 3, 'R': 6, 'SPSS': 2}","['Collaboration', 'Patient']",['Impulsive'],Yes,No,Yes,Fail,Business,13152
Siegfried Everal,17/09/2019,"{'Ruby': 4, 'R': 3, 'SPSS': 3, 'JavaScript': 10}",['Patient'],['Passive'],Yes,Yes,Yes,Pass,Engineering,13153
Lester Weddeburn - Scrimgeour,26/09/2019,"{'C#': 2, 'Java': 1, 'R': 2, 'C++': 2}","['Independent', 'Rational', 'Collaboration']",['Sensitive'],Yes,Yes,No,Fail,Data,13154
Chandra Best,17/09/2019,"{'C#': 3, 'Ruby': 4, 'JavaScript': 2}","['Independent', 'Organisation']","['Conventional', 'Critical', 'Indecisive']",Yes,Yes,Yes,Pass,Engineering,13155
Helyn Sahnow,11/09/2019,"{'Python': 3, 'C#': 5, 'R': 3, 'SPSS': 1}","['Collaboration', 'Competitive', 'Reliable']","['Indecisive', 'Anxious', 'Procrastination']",Yes,Yes,Yes,Fail,Data,13156
Bertha Burchfield,10/09/2019,"{'Ruby': 3, 'SPSS': 1}","['Perfectionism', 'Curious', 'Reliable']",['Perfectionist'],Yes,Yes,Yes,Pass,Data,13157
Valdemar Smithen,05/09/2019,"{'Python': 3, 'C#': 2, 'C++': 4}","['Ambitious', 'Problem Solving', 'Altruism']","['Impatient', 'Controlling']",Yes,Yes,Yes,Pass,Engineering,13158
Zollie Danks,26/09/2019,"{'Python': 2, 'R': 5, 'SPSS': 2, 'PHP': 3, 'C++': 2}","['Patient', 'Consistent']","['Conventional', 'Indecisive']",Yes,Yes,Yes,Pass,Business,13159
Malcolm Whittier,25/09/2019,{'C#': 3},"['Determined', 'Passionate']","['Controlling', 'Conventional']",Yes,Yes,No,Fail,Business,13160
Gun Burkitt,25/09/2019,"{'R': 4, 'SPSS': 7, 'C++': 4}","['Ambitious', 'Versatile']","['Critical', 'Slow']",Yes,Yes,Yes,Pass,Business,13161
Winna Olive,19/09/2019,"{'Python': 1, 'C#': 3, 'Ruby': 3, 'SPSS': 5}","['Problem Solving', 'Courteous']","['Immature', 'Impulsive']",Yes,No,Yes,Fail,Engineering,13162
Beltran Jolly,18/09/2019,,"['Courteous', 'Ambitious']",['Distracted'],Yes,Yes,Yes,Pass,Data,13163
Elizabet Sanbroke,12/09/2019,,"['Determined', 'Altruism']",['Impatient'],Yes,Yes,Yes,Pass,Data,13164
Ofella Shelmardine,12/09/2019,{'JavaScript': 2},['Listening'],"['Overbearing', 'Introverted', 'Undisciplined']",Yes,Yes,Yes,Pass,Data,13165
Janka Clemencet,17/09/2019,{'Java': 1},"['Efficient', 'Courteous', 'Determined']",['Indecisive'],Yes,Yes,Yes,Pass,Engineering,13166
Raddie Major,05/09/2019,"{'Python': 4, 'R': 1, 'PHP': 4, 'C++': 1}",['Altruism'],"['Passive', 'Impulsive']",Yes,Yes,Yes,Pass,Business,13167
Antonetta Rustedge,24/09/2019,"{'C#': 4, 'Ruby': 3, 'R': 4, 'SPSS': 3, 'C++': 4, 'JavaScript': 4}",['Empathy'],"['Controlling', 'Stubborn', 'Chatty']",Yes,Yes,Yes,Pass,Data,13168
Mildred Macalaster,24/09/2019,"{'C#': 3, 'Java': 3, 'R': 3, 'SPSS': 2, 'C++': 3}","['Creative', 'Altruism']","['Indecisive', 'Distracted', 'Sensitive']",Yes,Yes,Yes,Pass,Business,13169
Homerus Heighton,11/09/2019,{'Java': 3},"['Innovative', 'Composure']","['Intolerant', 'Critical', 'Procrastination']",Yes,Yes,Yes,Pass,Business,13170
Reeva Amort,26/09/2019,"{'Java': 3, 'R': 2, 'SPSS': 3, 'PHP': 2}",['Critical Thinking'],['Conventional'],Yes,Yes,Yes,Fail,Business,13171
Buiron Presho,05/09/2019,"{'C#': 3, 'Ruby': 5, 'R': 3, 'C++': 2}","['Courteous', 'Competitive', 'Listening']",['Selfish'],Yes,Yes,Yes,Pass,Data,13172
Vyky Filipiak,05/09/2019,"{'SPSS': 2, 'JavaScript': 4}",['Efficient'],"['Immature', 'Indifferent']",Yes,Yes,Yes,Pass,Business,13173
Merlina Yashanov,04/09/2019,"{'Ruby': 4, 'JavaScript': 3}","['Problem Solving', 'Courteous', 'Composure']",['Impatient'],Yes,Yes,Yes,Pass,Data,13174
Urban Bootland,18/09/2019,"{'Ruby': 6, 'PHP': 1, 'C++': 3}","['Critical Thinking', 'Consistent']","['Competitive', 'Critical', 'Controlling']",Yes,Yes,Yes,Fail,Data,13175
Fredia Ruos,11/09/2019,"{'Python': 1, 'C#': 1, 'Ruby': 3, 'C++': 9}","['Ambitious', 'Problem Solving', 'Versatile']","['Chaotic', 'Undisciplined']",Yes,Yes,Yes,Pass,Business,13176
Harrietta Buten,11/09/2019,"{'Java': 2, 'Ruby': 5, 'PHP': 2}","['Problem Solving', 'Rational']","['Distracted', 'Anxious']",Yes,Yes,No,Fail,Engineering,13177
Jourdain Tripp,26/09/2019,"{'Java': 3, 'SPSS': 1}",['Creative'],"['Undisciplined', 'Passive', 'Distracted']",Yes,Yes,No,Fail,Business,13178
Vasili Cartledge,12/09/2019,{'SPSS': 1},"['Rational', 'Creative', 'Critical Thinking']","['Passive', 'Selfish']",Yes,Yes,Yes,Pass,Data,13179
Juieta Mulliss,19/09/2019,"{'Ruby': 1, 'SPSS': 3}","['Competitive', 'Organisation', 'Consistent']","['Indifferent', 'Chatty', 'Critical']",Yes,Yes,Yes,Pass,Business,13180
Ignatius Doxsey,10/09/2019,"{'C#': 4, 'SPSS': 9, 'C++': 2}","['Problem Solving', 'Consistent']",['Chaotic'],Yes,Yes,No,Fail,Business,13181
Friedrick Hawkey,19/09/2019,"{'Java': 3, 'R': 3}",['Critical Thinking'],"['Slow', 'Conventional', 'Passive']",Yes,Yes,Yes,Pass,Engineering,13182
Payton Turbard,25/09/2019,"{'Python': 4, 'C#': 4, 'Java': 1, 'JavaScript': 3}","['Collaboration', 'Versatile', 'Rational']","['Impatient', 'Undisciplined']",Yes,Yes,Yes,Pass,Engineering,13183
Teddy Baraclough,04/09/2019,{'Ruby': 3},"['Collaboration', 'Consistent', 'Efficient']",['Indifferent'],Yes,Yes,Yes,Pass,Engineering,13184
Stepha Willison,26/09/2019,"{'Python': 3, 'C#': 1, 'Java': 4, 'C++': 1, 'JavaScript': 6}",['Organisation'],"['Stubborn', 'Impatient', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,13185
Petrina Sterland,04/09/2019,"{'Python': 2, 'R': 1, 'SPSS': 2}",['Independent'],"['Anxious', 'Conventional']",Yes,Yes,Yes,Pass,Engineering,13186
Dorette Landall,05/09/2019,"{'C#': 7, 'Java': 1, 'Ruby': 4, 'C++': 1}",['Organisation'],"['Impulsive', 'Distracted', 'Stubborn']",Yes,Yes,Yes,Pass,Engineering,13187
Hermann Cudde,26/09/2019,"{'C#': 2, 'R': 2}",['Empathy'],"['Indifferent', 'Overbearing']",Yes,Yes,Yes,Fail,Business,13188
Nealon Tompkiss,25/09/2019,"{'Python': 4, 'Ruby': 3, 'R': 3, 'PHP': 1}","['Versatile', 'Organisation']","['Procrastination', 'Impulsive']",Yes,Yes,Yes,Fail,Engineering,13189
Sarita Weedon,11/09/2019,"{'Java': 3, 'Ruby': 4, 'C++': 1}","['Perfectionism', 'Composure', 'Organisation']","['Anxious', 'Impulsive']",Yes,Yes,Yes,Pass,Data,13190
Lamar Macgebenay,17/09/2019,{'C#': 7},"['Perfectionism', 'Efficient', 'Competitive']","['Stubborn', 'Impulsive']",Yes,Yes,Yes,Pass,Engineering,13191
Erna Milne,04/09/2019,,"['Problem Solving', 'Listening', 'Empathy']",['Overbearing'],Yes,Yes,Yes,Pass,Business,13192
Maude Ithell,12/09/2019,"{'C#': 6, 'Java': 4, 'SPSS': 4, 'C++': 3}","['Competitive', 'Perfectionism', 'Innovative']",['Distracted'],Yes,Yes,Yes,Pass,Engineering,13193
Anna Lamperti,04/09/2019,"{'Python': 2, 'C#': 3}","['Independent', 'Collaboration']","['Intolerant', 'Impulsive', 'Passive']",Yes,Yes,Yes,Pass,Data,13194
Hermina Boar,26/09/2019,"{'Java': 3, 'SPSS': 2}",['Rational'],['Anxious'],Yes,Yes,Yes,Pass,Business,13195
Kelila Cunah,26/09/2019,"{'Java': 2, 'Ruby': 3, 'R': 3, 'PHP': 1}",['Problem Solving'],['Anxious'],No,Yes,Yes,Fail,Business,13196
Sutherlan Mewe,05/09/2019,"{'Python': 2, 'JavaScript': 2}","['Courteous', 'Ambitious']","['Impulsive', 'Procrastination', 'Immature']",Yes,Yes,Yes,Pass,Business,13197
Thorpe Sigars,24/09/2019,"{'Python': 3, 'SPSS': 3, 'JavaScript': 5}",['Competitive'],"['Procrastination', 'Conventional', 'Intolerant']",Yes,Yes,Yes,Pass,Data,13198
Maisie Skelton,05/09/2019,"{'Python': 5, 'Java': 4, 'SPSS': 3}","['Critical Thinking', 'Charisma', 'Altruism']","['Distracted', 'Critical']",No,Yes,Yes,Fail,Engineering,13199
Scarface Gallihaulk,03/09/2019,"{'Python': 3, 'Ruby': 2, 'SPSS': 3, 'PHP': 3}",['Competitive'],"['Anxious', 'Slow', 'Conventional']",Yes,Yes,Yes,Pass,Data,13200
Zandra Makepeace,19/09/2019,"{'C#': 3, 'Java': 3}",['Courteous'],"['Impatient', 'Sensitive']",Yes,Yes,Yes,Pass,Engineering,13201
Englebert Orme,24/09/2019,"{'C#': 2, 'Ruby': 1, 'SPSS': 3, 'JavaScript': 3}",['Reliable'],"['Indecisive', 'Slow']",Yes,Yes,Yes,Pass,Business,13202
Brandie Birkin,18/09/2019,{'Python': 3},"['Ambitious', 'Versatile', 'Patient']","['Procrastination', 'Perfectionist']",Yes,No,Yes,Fail,Business,13203
Eugen Boggs,04/09/2019,"{'Java': 2, 'Ruby': 5, 'SPSS': 3, 'JavaScript': 2}","['Passionate', 'Creative']","['Selfish', 'Sensitive']",Yes,Yes,Yes,Pass,Data,13204
Storm Henryson,24/09/2019,"{'Python': 3, 'Java': 3, 'Ruby': 4, 'SPSS': 4, 'PHP': 1, 'JavaScript': 2}","['Determined', 'Listening']","['Stubborn', 'Overbearing']",Yes,Yes,Yes,Pass,Data,13205
Neel Campana,25/09/2019,"{'Python': 6, 'Java': 7, 'Ruby': 3, 'R': 1, 'SPSS': 1}",['Perfectionism'],"['Overbearing', 'Procrastination']",Yes,Yes,No,Fail,Data,13206
Ann Iannello,05/09/2019,{'C++': 2},"['Rational', 'Reliable']","['Intolerant', 'Perfectionist']",Yes,Yes,Yes,Pass,Business,13207
Babita Bramsen,04/09/2019,"{'Python': 1, 'Java': 6, 'Ruby': 3, 'PHP': 2, 'C++': 1}","['Listening', 'Collaboration']","['Impulsive', 'Competitive']",Yes,No,Yes,Fail,Business,13208
Briana Shorter,25/09/2019,"{'R': 1, 'PHP': 1, 'JavaScript': 1}",['Organisation'],['Chaotic'],Yes,Yes,No,Fail,Business,13209
Saraann Elcombe,12/09/2019,"{'Java': 1, 'Ruby': 3, 'PHP': 1, 'C++': 2}",['Problem Solving'],['Impulsive'],Yes,Yes,Yes,Pass,Engineering,13210
Erny Mourant,26/09/2019,"{'Python': 3, 'Java': 2, 'Ruby': 1, 'PHP': 2, 'C++': 3, 'JavaScript': 2}","['Organisation', 'Determined']",['Procrastination'],Yes,Yes,Yes,Pass,Business,13211
Oren Medwell,26/09/2019,"{'C#': 2, 'Java': 1, 'R': 2}","['Versatile', 'Patient']",['Chatty'],Yes,Yes,No,Fail,Engineering,13212
Kalinda Leebetter,24/09/2019,"{'Python': 2, 'C#': 3, 'Java': 3}","['Versatile', 'Ambitious', 'Organisation']","['Competitive', 'Stubborn', 'Overbearing']",Yes,Yes,Yes,Pass,Business,13213
Deana Salerno,18/09/2019,"{'Python': 1, 'Java': 2, 'Ruby': 2, 'SPSS': 3, 'PHP': 1, 'C++': 3}",['Determined'],['Overbearing'],Yes,Yes,Yes,Pass,Engineering,13214
Darwin Vlasov,11/09/2019,"{'Ruby': 1, 'JavaScript': 3}","['Determined', 'Passionate']",['Indecisive'],Yes,Yes,No,Fail,Engineering,13215
Yankee Garmon,18/09/2019,"{'Python': 1, 'C#': 6, 'Java': 7, 'Ruby': 6, 'PHP': 2}","['Problem Solving', 'Critical Thinking', 'Composure']",['Impulsive'],Yes,Yes,Yes,Pass,Business,13216
Ulrika Southam,24/09/2019,"{'Ruby': 4, 'SPSS': 1}","['Reliable', 'Listening']","['Selfish', 'Controlling', 'Passive']",Yes,Yes,Yes,Pass,Business,13217
Jo-Ann Gallihaulk,10/09/2019,"{'C#': 2, 'R': 3, 'SPSS': 3, 'PHP': 2}","['Altruism', 'Independent', 'Empathy']","['Undisciplined', 'Sensitive', 'Immature']",Yes,Yes,Yes,Pass,Business,13218
Larisa Cordero,03/09/2019,{'Python': 3},['Reliable'],['Selfish'],Yes,Yes,Yes,Pass,Data,13219
Mark Beckingham,10/09/2019,"{'Python': 2, 'C#': 2, 'Ruby': 1, 'PHP': 4, 'JavaScript': 6}","['Charisma', 'Passionate']",['Distracted'],Yes,Yes,No,Fail,Business,13220
Vevay Feirn,12/09/2019,"{'C#': 4, 'Java': 5, 'Ruby': 3, 'PHP': 2, 'JavaScript': 3}","['Reliable', 'Organisation', 'Charisma']","['Competitive', 'Undisciplined']",Yes,Yes,Yes,Fail,Data,13221
Toby Stadden,04/09/2019,"{'PHP': 4, 'C++': 6, 'JavaScript': 1}",['Curious'],"['Chatty', 'Stubborn']",Yes,Yes,Yes,Pass,Engineering,13222
Umeko Bozier,17/09/2019,{'C++': 3},"['Listening', 'Problem Solving', 'Patient']","['Impulsive', 'Chaotic']",Yes,No,Yes,Fail,Engineering,13223
Ryley Dael,10/09/2019,{'C#': 2},"['Charisma', 'Efficient']","['Indecisive', 'Anxious']",No,Yes,Yes,Fail,Engineering,13224
Engracia Polycote,04/09/2019,"{'C#': 4, 'Ruby': 1, 'PHP': 4, 'JavaScript': 1}","['Problem Solving', 'Reliable', 'Patient']","['Anxious', 'Indifferent']",Yes,Yes,Yes,Pass,Business,13225
Arman Boribal,04/09/2019,"{'Python': 3, 'Ruby': 2, 'R': 3, 'JavaScript': 3}","['Rational', 'Courteous', 'Perfectionism']","['Competitive', 'Passive']",Yes,Yes,Yes,Pass,Data,13226
Vernon Bennough,24/09/2019,"{'Python': 2, 'Java': 3, 'Ruby': 1, 'JavaScript': 8}","['Innovative', 'Problem Solving']","['Perfectionist', 'Anxious', 'Passive']",Yes,Yes,Yes,Pass,Engineering,13227
Monty Gorriessen,12/09/2019,"{'Java': 6, 'R': 4, 'PHP': 1}","['Versatile', 'Curious']",['Chaotic'],Yes,Yes,Yes,Pass,Data,13228
Clyve Gillhespy,26/09/2019,"{'C#': 4, 'Java': 4, 'R': 3}",['Perfectionism'],"['Indecisive', 'Introverted']",Yes,Yes,Yes,Pass,Business,13229
Vaclav Pietesch,12/09/2019,"{'Python': 1, 'Java': 2, 'PHP': 3, 'C++': 4}","['Competitive', 'Independent']","['Passive', 'Selfish', 'Chaotic']",Yes,Yes,No,Fail,Engineering,13230
Matthaeus Audas,30/04/2019,"{'Python': 3, 'Java': 3, 'SPSS': 4, 'C++': 2}","['Reliable', 'Curious', 'Patient']","['Critical', 'Introverted', 'Immature']",Yes,Yes,Yes,Pass,Data,13231
Cherey Tollfree,25/04/2019,"{'C#': 1, 'Java': 3, 'Ruby': 3}","['Consistent', 'Organisation']",['Undisciplined'],Yes,Yes,Yes,Pass,Business,13232
Kassi Pinnock,18/04/2019,"{'C#': 5, 'R': 1, 'SPSS': 3, 'PHP': 5}",['Versatile'],"['Stubborn', 'Passive']",Yes,Yes,Yes,Pass,Engineering,13233
Rivi Epinay,17/04/2019,"{'Python': 4, 'PHP': 1}","['Passionate', 'Patient']","['Conventional', 'Undisciplined']",Yes,No,Yes,Fail,Business,13234
Lay Trosdall,16/04/2019,"{'Java': 3, 'Ruby': 2, 'C++': 8, 'JavaScript': 2}",['Organisation'],"['Overbearing', 'Introverted']",Yes,Yes,Yes,Pass,Engineering,13235
Nance Crate,02/04/2019,"{'Java': 5, 'Ruby': 4}","['Consistent', 'Determined']","['Sensitive', 'Indecisive']",No,Yes,Yes,Fail,Engineering,13236
Shelia Carlesi,02/04/2019,{'Python': 5},['Courteous'],"['Introverted', 'Impatient']",Yes,Yes,Yes,Fail,Data,13237
Clemente Akitt,02/04/2019,"{'Ruby': 4, 'SPSS': 3, 'PHP': 2, 'C++': 1}","['Collaboration', 'Problem Solving', 'Ambitious']","['Anxious', 'Competitive']",No,No,Yes,Fail,Data,13238
Kimbell Lasseter,16/04/2019,"{'C#': 2, 'C++': 4}",['Perfectionism'],"['Conventional', 'Passive', 'Chatty']",Yes,No,Yes,Fail,Data,13239
Johanna Inold,03/04/2019,"{'Ruby': 2, 'SPSS': 1}","['Courteous', 'Perfectionism', 'Reliable']","['Impulsive', 'Distracted']",Yes,Yes,Yes,Pass,Engineering,13240
Tiler Andrejevic,10/04/2019,"{'Ruby': 2, 'SPSS': 2}","['Critical Thinking', 'Independent']","['Undisciplined', 'Passive']",Yes,Yes,Yes,Pass,Data,13241
Ash Hannon,17/04/2019,{'C++': 1},"['Altruism', 'Independent']","['Immature', 'Stubborn']",Yes,Yes,Yes,Pass,Business,13242
Marie-Ann Vaar,17/04/2019,"{'Java': 1, 'Ruby': 4}","['Competitive', 'Collaboration']","['Chaotic', 'Perfectionist', 'Procrastination']",Yes,No,Yes,Fail,Data,13243
Orazio Brawn,16/04/2019,"{'C#': 6, 'Java': 3, 'R': 2, 'SPSS': 1, 'JavaScript': 1}",['Reliable'],"['Indifferent', 'Chaotic', 'Introverted']",Yes,Yes,Yes,Pass,Engineering,13244
Edgar Willeman,30/04/2019,"{'C#': 4, 'PHP': 3}","['Ambitious', 'Courteous', 'Patient']","['Perfectionist', 'Immature']",No,Yes,Yes,Fail,Data,13245
Rip Mcilvenny,18/04/2019,"{'R': 2, 'SPSS': 3}","['Consistent', 'Altruism']",['Passive'],Yes,Yes,Yes,Pass,Data,13246
Delila Garret,09/04/2019,"{'C#': 3, 'SPSS': 2, 'PHP': 1, 'JavaScript': 4}","['Collaboration', 'Courteous']","['Chaotic', 'Indecisive', 'Overbearing']",Yes,Yes,No,Fail,Data,13247
Homer Hymer,09/04/2019,"{'Python': 3, 'Ruby': 5, 'PHP': 2, 'C++': 5}",['Versatile'],['Impulsive'],No,Yes,Yes,Fail,Business,13248
Sibyl Braddick,18/04/2019,"{'Python': 2, 'PHP': 2}",['Efficient'],['Indecisive'],Yes,Yes,Yes,Pass,Data,13249
Meridel Randell,11/04/2019,"{'Python': 2, 'R': 4, 'SPSS': 2}",['Efficient'],"['Slow', 'Procrastination']",Yes,Yes,Yes,Pass,Business,13250
Alli Sleeford,17/04/2019,"{'Java': 3, 'Ruby': 2, 'SPSS': 3, 'C++': 4, 'JavaScript': 1}","['Altruism', 'Courteous', 'Innovative']",['Anxious'],No,Yes,Yes,Fail,Engineering,13251
Janet Copner,18/04/2019,"{'Python': 4, 'C#': 5, 'Ruby': 3, 'PHP': 2, 'JavaScript': 2}","['Altruism', 'Problem Solving', 'Perfectionism']","['Critical', 'Selfish', 'Impulsive']",Yes,Yes,Yes,Pass,Data,13252
Irina Marritt,16/04/2019,"{'Python': 1, 'R': 1, 'C++': 2}",['Empathy'],"['Critical', 'Conventional', 'Chatty']",Yes,Yes,No,Fail,Engineering,13253
Babette Mcgloughlin,03/04/2019,{'R': 3},['Passionate'],"['Controlling', 'Indifferent']",Yes,Yes,Yes,Pass,Engineering,13254
Chicky Sawbridge,02/04/2019,"{'Python': 9, 'Ruby': 4, 'R': 2, 'SPSS': 6, 'PHP': 3}","['Consistent', 'Composure', 'Innovative']","['Impatient', 'Distracted', 'Critical']",Yes,Yes,Yes,Pass,Engineering,13255
Tori Weatherhill,02/04/2019,"{'C#': 6, 'Java': 2, 'Ruby': 1, 'R': 1, 'PHP': 4}","['Patient', 'Competitive']",['Stubborn'],Yes,Yes,Yes,Pass,Business,13256
Parke Van Son,24/04/2019,"{'Python': 3, 'C#': 3, 'PHP': 1}","['Versatile', 'Competitive']",['Impatient'],Yes,Yes,Yes,Pass,Engineering,13257
Hazel Boyack,24/04/2019,"{'Python': 2, 'Ruby': 4, 'R': 3}","['Patient', 'Altruism']","['Chatty', 'Overbearing', 'Sensitive']",Yes,Yes,Yes,Pass,Business,13258
Ivett Bridel,18/04/2019,{'SPSS': 6},"['Critical Thinking', 'Empathy']","['Overbearing', 'Impatient']",Yes,No,Yes,Fail,Engineering,13259
Isacco Boichat,11/04/2019,"{'R': 5, 'SPSS': 1, 'C++': 4, 'JavaScript': 5}",['Patient'],"['Critical', 'Competitive', 'Sensitive']",No,Yes,Yes,Fail,Data,13260
Ardelis Gylle,04/04/2019,"{'SPSS': 3, 'JavaScript': 6}","['Listening', 'Critical Thinking', 'Passionate']","['Immature', 'Sensitive', 'Undisciplined']",Yes,No,Yes,Fail,Data,13261
Brose Benaine,18/04/2019,"{'Python': 3, 'PHP': 4}",['Composure'],"['Overbearing', 'Sensitive']",Yes,Yes,Yes,Pass,Engineering,13262
Adela Valance,30/04/2019,"{'C#': 4, 'SPSS': 5, 'PHP': 3}","['Ambitious', 'Patient', 'Efficient']",['Selfish'],Yes,Yes,Yes,Pass,Engineering,13263
Aggy Hefferan,18/04/2019,"{'Python': 2, 'Java': 5, 'Ruby': 3}","['Determined', 'Efficient', 'Independent']","['Impatient', 'Indifferent', 'Controlling']",Yes,Yes,Yes,Pass,Engineering,13264
Leah Earney,09/04/2019,"{'Python': 4, 'R': 3, 'PHP': 3}","['Reliable', 'Empathy', 'Independent']","['Stubborn', 'Undisciplined']",Yes,Yes,Yes,Pass,Data,13265
Mile O'Brien,10/04/2019,"{'Java': 2, 'Ruby': 2}",['Courteous'],"['Immature', 'Chatty', 'Indifferent']",Yes,Yes,Yes,Pass,Engineering,13266
Horatio Christley,30/04/2019,"{'Java': 1, 'Ruby': 4, 'C++': 6}",['Passionate'],['Critical'],Yes,Yes,Yes,Pass,Engineering,13267
Regan Rawlins,09/04/2019,{'PHP': 1},"['Organisation', 'Patient', 'Determined']","['Competitive', 'Procrastination']",Yes,Yes,Yes,Pass,Data,13268
Mercy Coronas,04/04/2019,"{'Python': 3, 'C#': 5, 'Java': 2, 'R': 6, 'SPSS': 1, 'JavaScript': 4}","['Determined', 'Problem Solving']","['Distracted', 'Overbearing', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,13269
Darcy Srutton,16//04/2019,{'C#': 3},"['Rational', 'Altruism']","['Overbearing', 'Indecisive']",Yes,Yes,Yes,Pass,Data,13270
Westbrooke Wonham,16/04/2019,"{'Python': 3, 'Java': 1, 'SPSS': 1, 'JavaScript': 1}",['Creative'],['Chatty'],Yes,Yes,Yes,Pass,Engineering,13271
Jessee Chisnall,16/04/2019,"{'Python': 5, 'PHP': 1, 'C++': 5, 'JavaScript': 3}","['Organisation', 'Competitive']",['Impulsive'],Yes,Yes,Yes,Pass,Business,13272
Isac Peschmann,04/04/2019,"{'Java': 1, 'Ruby': 3, 'R': 1, 'SPSS': 3, 'C++': 1}",['Consistent'],"['Undisciplined', 'Indecisive', 'Anxious']",Yes,Yes,Yes,Pass,Engineering,13273
Valenka Jirsa,11/04/2019,"{'Python': 1, 'C#': 5, 'Ruby': 3, 'SPSS': 5, 'PHP': 4, 'JavaScript': 5}","['Ambitious', 'Determined', 'Composure']","['Passive', 'Chatty', 'Indifferent']",Yes,Yes,No,Fail,Business,13274
Sheeree Collop,10/04/2019,"{'R': 7, 'SPSS': 5, 'JavaScript': 4}","['Problem Solving', 'Passionate', 'Innovative']","['Selfish', 'Intolerant']",Yes,Yes,Yes,Pass,Engineering,13275
Orion Dines,03/04/2019,"{'C#': 2, 'R': 3, 'JavaScript': 3}",['Independent'],"['Intolerant', 'Competitive']",Yes,No,No,Fail,Business,13276
Ali Outram,16/04/2019,"{'C#': 7, 'Ruby': 8, 'SPSS': 4}","['Determined', 'Listening', 'Consistent']","['Introverted', 'Sensitive']",Yes,Yes,No,Fail,Data,13277
Rhona Bisgrove,04/04/2019,"{'R': 6, 'C++': 3}",['Critical Thinking'],"['Chatty', 'Passive']",Yes,Yes,Yes,Pass,Business,13278
Fredrick Carvil,25/04/2019,"{'Python': 7, 'C#': 4, 'SPSS': 1, 'JavaScript': 3}","['Composure', 'Versatile']","['Slow', 'Chatty']",Yes,No,Yes,Fail,Engineering,13279
Annalise Easom,16/04/2019,"{'Python': 1, 'C#': 5, 'Ruby': 3, 'R': 3, 'SPSS': 2, 'PHP': 2}","['Reliable', 'Passionate', 'Determined']","['Stubborn', 'Intolerant']",No,Yes,No,Fail,Business,13280
Gardie Swaysland,04/04/2019,"{'Ruby': 7, 'PHP': 2, 'C++': 3}",['Creative'],"['Controlling', 'Slow', 'Conventional']",Yes,Yes,Yes,Pass,Data,13281
Gayla Bownas,03/04/2019,"{'Java': 2, 'R': 3, 'C++': 1}",['Consistent'],['Anxious'],Yes,Yes,Yes,Pass,Business,13282
Mira Bofield,02/04/2019,"{'Ruby': 2, 'R': 3, 'SPSS': 4, 'JavaScript': 2}",['Courteous'],"['Sensitive', 'Distracted']",Yes,Yes,Yes,Pass,Engineering,13283
Theobald Rawles,11/04/2019,{'C++': 5},['Critical Thinking'],"['Passive', 'Immature', 'Slow']",Yes,Yes,Yes,Pass,Business,13284
Libbie Pluck,10/04/2019,{'Python': 2},"['Creative', 'Critical Thinking', 'Collaboration']","['Overbearing', 'Indecisive', 'Chaotic']",Yes,Yes,Yes,Fail,Data,13285
Corty Frearson,16/04/2019,"{'Python': 1, 'C#': 6, 'R': 7, 'SPSS': 2, 'PHP': 1, 'C++': 5, 'JavaScript': 1}","['Charisma', 'Innovative']","['Distracted', 'Introverted', 'Slow']",Yes,Yes,Yes,Pass,Business,13286
Salomi Shalders,30/04/2019,"{'C#': 2, 'Ruby': 1, 'SPSS': 1, 'PHP': 1, 'C++': 2, 'JavaScript': 3}",['Creative'],"['Selfish', 'Slow']",Yes,Yes,Yes,Pass,Data,13287
